MainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround
1543,Homes Ave,Topliff St,Mount Ida Rd,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2328,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1544,Lithgow St,Washington St,Wainwright St,7,08:00:00.0000000,12:00:00.0000000,Even,0.2324,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1545,Leston St,Morton St,Woolson St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1517,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1546,Leston St,Morton St,Woolson St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1517,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1547,Lawrence Ave,Blue Hill Ave,Magnolia St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.3269,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1548,Linwood St,Highland St,Centre St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1472,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1549,King St,Roxbury St,Malcolm X Blvd,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0813,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1550,Kingsboro Park,Centre St,Dead End,2,08:00:00.0000000,12:00:00.0000000,Odd,0.1019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1551,Kingsboro Park,Centre St,Dead End,2,08:00:00.0000000,12:00:00.0000000,Even,0.1019,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1552,Kingsdale St,Standish St,Wales St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.2390,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1553,Hillside St,Parker St,Parker Hill Ave,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.5843,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1554,Kingsdale St,Standish St,Wales St,3,12:00:00.0000000,16:00:00.0000000,Even,0.2390,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1555,Kingston St,Summer St,Edinboro St,1T,00:01:00.0000000,07:00:00.0000000,,0.2032,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1556,Hoffman St,Lamartine St,Chestnut Ave,2,12:00:00.0000000,16:00:00.0000000,Even,0.0441,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1557,Hoffman St,Lamartine St,Chestnut Ave,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0441,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1558,Kinross Rd,Commonwealth Ave,Sutherland Rd,4,12:00:00.0000000,16:00:00.0000000,Even,0.1210,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1559,Kinross Rd,Commonwealth Ave,Sutherland Rd,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1210,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1560,Howes St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1184,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1561,Kirkwood Rd,Foster St,Chestnut Hill Ave,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2402,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1562,Holyoke St,Columbus Ave,Carleton St,1S,12:00:00.0000000,16:00:00.0000000,Even,0.0913,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1563,Kirkwood Rd,Foster St,Chestnut Hill Ave,4,08:00:00.0000000,12:00:00.0000000,Even,0.2402,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1564,Knapp St,Knapp St,Kneeland St,1T,00:01:00.0000000,07:00:00.0000000,,0.0153,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1565,Leahaven Rd,River St,Meadowbank Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.0890,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1566,Holborn St,Warren St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2339,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1567,Kneeland St,Washington St,Atlantic Ave,1T,00:01:00.0000000,07:00:00.0000000,,0.3195,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1568,Lexington St,Border St,East Eagle St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.6856,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1569,Lincoln St,Summer St,Kneeland St,1T,00:01:00.0000000,07:00:00.0000000,,0.2525,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1570,London St,George R. Visconti Rd,Bennington St,9,12:00:00.0000000,16:00:00.0000000,Even,0.1650,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1571,Howland St,Warren St,Elm Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1339,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1572,Kneeland St,Washington St,Atlantic Ave,1T,13:00:00.0000000,17:00:00.0000000,Odd,0.3195,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1573,L St,East Broadway,Columbia Rd,5,13:00:00.0000000,17:00:00.0000000,Odd,0.4218,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
1574,L St,East Broadway,Columbia Rd,5,13:00:00.0000000,17:00:00.0000000,Even,0.4218,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
1575,La Grange St,Washington St,Tremont St,1T,00:01:00.0000000,07:00:00.0000000,,0.0987,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1576,Lake Shore Rd,Lake St,Kenrick St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.5727,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1577,Linden St,East Fourth St,Thomas Park,5,13:00:00.0000000,17:00:00.0000000,Odd,0.0695,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1578,Howland St,Warren St,Elm Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.1339,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1579,Lake Shore Rd,Lake St,Kenrick St,4,08:00:00.0000000,12:00:00.0000000,Even,0.5727,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1580,Lamartine St,Centre St,Boylston St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.4595,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1581,Lamartine St,Centre St,Atherton St,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.2703,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
1582,Lambert Ave,Dudley St,Cedar St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2915,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1583,Lambert Ave,Dudley St,Cedar St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2915,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1584,Lambert St,Highland St,Lambert Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1292,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1585,Lambert St,Highland St,Lambert Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.1292,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1586,Lamson St,Webster St,Maverick St,9,08:00:00.0000000,12:00:00.0000000,Even,0.1540,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1587,Lamson St,Webster St,Maverick St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.1540,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1588,Linden St,Brighton Av,Reedsdale St,4,12:00:00.0000000,16:00:00.0000000,Even,0.1309,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1589,Lomasney Way,Cotting St,Causeway St,1W,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.0888,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1590,Lanark Rd,Colliston Rd,Sutherland Rd,4,08:00:00.0000000,12:00:00.0000000,Even,0.1316,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1591,Linden St,Adams St,Juliette St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0432,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1592,Lanark Rd,Colliston Rd,Sutherland Rd,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1316,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1593,Leamington Rd,Commonwealth Ave,Wallingford Rd,4,08:00:00.0000000,12:00:00.0000000,Even,0.1663,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1594,Lanark Rd,Sutherland Rd,Kinross Rd,4,12:00:00.0000000,16:00:00.0000000,Even,0.0877,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1595,Linden St,Cambridge St,Brighton Av,4,08:00:00.0000000,12:00:00.0000000,Even,0.2409,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1596,Lanark Rd,Sutherland Rd,Kinross Rd,4,12:00:00.0000000,16:00:00.0000000,Odd,0.0877,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1597,Lancaster St,Merrimac St,Causeway St,1W,00:01:00.0000000,07:00:00.0000000,,0.0720,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1598,Landor Rd,Blue Hill Ave,Leston St,7,12:00:00.0000000,16:00:00.0000000,Even,0.0725,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1599,Ledgebrook Rd,River St,Meadowbank Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1083,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1600,Landor Rd,Blue Hill Ave,Leston St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0725,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1601,Langford Park,Copeland St,Dead End,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0426,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1602,Langford Park,Copeland St,Dead End,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0426,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1603,Lansdowne St,Ipswich St,Brookline Ave,10F,00:01:00.0000000,07:00:00.0000000,,0.2157,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1604,Linden St,Dorchester Ave,Adams St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1466,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1605,Larchmont St,Waldeck St,Greenbrier St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.2072,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1606,Larchmont St,Waldeck St,Greenbrier St,3,12:00:00.0000000,16:00:00.0000000,Even,0.2072,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1607,Lark St,West Eighth St,West Ninth St,5,13:00:00.0000000,17:00:00.0000000,Even,0.0360,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1608,Lark St,West Eighth St,West Ninth St,5,13:00:00.0000000,17:00:00.0000000,Odd,0.0360,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1609,Laurel St,Cedar St,Monument Sq,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0267,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1610,Garden St,Cambridge St,Myrtle St,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.1250,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1611,Gardner St,Harvard Ave,Babcock St,4,08:00:00.0000000,12:00:00.0000000,Even,0.5756,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1612,Gardner St,Harvard Ave,Babcock St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.5756,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1613,Gardner St,Centre St,Roxbury St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0680,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1614,Gardner St,Centre St,Roxbury St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0680,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1615,Garrison St,Huntington Ave,Dead End,1B,08:00:00.0000000,12:00:00.0000000,Even,0.0803,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1616,Garrison St,Huntington Ave,Dead End,1B,08:00:00.0000000,12:00:00.0000000,Odd,0.0803,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1617,Gaston St,Warren St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2085,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1618,Linden St,East Fourth St,Thomas Park,5,13:00:00.0000000,17:00:00.0000000,Even,0.0695,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1619,Howland St,Elm Hill Ave,Harold St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.3508,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1620,Gaston St,Warren St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2085,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1621,Howland St,Elm Hill Ave,Harold St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.3508,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1622,Gates St,Dorchester St,Telegraph St,5,13:00:00.0000000,17:00:00.0000000,Odd,0.0864,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1623,Gates St,Dorchester St,Telegraph St,5,13:00:00.0000000,17:00:00.0000000,Even,0.0864,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1624,Gates St,Telegraph St,East Eighth St,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1188,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1625,Gates St,Telegraph St,East Eighth St,5,13:00:00.0000000,17:00:00.0000000,Even,0.1188,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1626,Lawrence Ave,Blue Hill Ave,Magnolia St,3,12:00:00.0000000,16:00:00.0000000,Even,0.3269,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1627,Gay Head St,Centre St,Minden St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1742,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1628,Hollander St,Holworthy St,Crawford St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.1725,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1629,Gay Head St,Centre St,Minden St,2,12:00:00.0000000,16:00:00.0000000,Even,0.1742,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1630,Germania St,Haverford St,Brookside Ave,2,08:00:00.0000000,12:00:00.0000000,Odd,0.0710,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1631,Lyon St,Dorchester Ave,Adams St,3,08:00:00.0000000,12:00:00.0000000,Even,0.1691,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1632,Lyon St,Dorchester Ave,Adams St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1691,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1633,M St,East Broadway,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Even,0.3886,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1634,M St,East Broadway,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Odd,0.3886,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1635,M St,East First St,East Broadway,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1737,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1636,M St,East First St,East Broadway,5,13:00:00.0000000,17:00:00.0000000,Even,0.1737,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1637,M St,East First St,East Broadway,5,09:00:00.0000000,13:00:00.0000000,Even,0.1737,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1638,M St,East First St,East Broadway,5,09:00:00.0000000,13:00:00.0000000,Odd,0.1737,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1639,Madeline St,Harriet St,Faneuil St,4,12:00:00.0000000,16:00:00.0000000,Even,0.1352,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1640,Madeline St,Harriet St,Faneuil St,4,12:00:00.0000000,16:00:00.0000000,Odd,0.1352,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1641,Madison Park Ct,Shawmut Ave,Dewitt Dr,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1167,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1642,Madison Park Ct,Shawmut Ave,Dewitt Dr,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.1167,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1643,Magnolia St,Quincy St,Intervale St,3,12:00:00.0000000,16:00:00.0000000,Even,0.2053,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1644,Magnolia St,Quincy St,Intervale St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.2053,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1645,Mahler Rd,Washington St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Even,0.0884,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1646,Mahler Rd,Washington St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0884,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1647,Main St,Warren St,Sullivan Square,1C,00:01:00.0000000,07:00:00.0000000,,0.7688,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1648,Main St,Austin St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.6773,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False
1649,Main St,Austin St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.6773,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False
1650,Malbert Rd,Washington St,Dead End,4,08:00:00.0000000,12:00:00.0000000,Even,0.1068,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1651,Malbert Rd,Washington St,Dead End,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1068,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1652,Malcolm X Blvd,Tremont St,Roxbury St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.3261,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1653,Malcolm X Blvd,Tremont St,Roxbury St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.3261,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1654,Malden St,Harrison Ave,Albany St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1723,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
1655,Malden St,Harrison Ave,Albany St,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1723,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1656,Mallard Ave,Millet St,New England Ave,7,08:00:00.0000000,12:00:00.0000000,Even,0.1019,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1657,Mallard Ave,Millet St,New England Ave,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1019,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1658,Mallet St,Adams St,Florida St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1449,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1659,Mallet St,Adams St,Florida St,7,08:00:00.0000000,12:00:00.0000000,Even,0.1449,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1660,Mallon Rd,Rosseter St,Bowdoin Ave,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1356,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1661,Mallon Rd,Rosseter St,Bowdoin Ave,3,12:00:00.0000000,16:00:00.0000000,Even,0.1356,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1662,Malvern St,Ashford St,Brighton Av,4,08:00:00.0000000,12:00:00.0000000,Even,0.1439,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1663,Parsons St,Washington St,Faneuil St,4,12:00:00.0000000,16:00:00.0000000,Odd,0.4809,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1664,Malvern St,Ashford St,Brighton Av,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1439,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1665,Mamelon Cir,River St,River St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1756,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1666,Mamelon Cir,River St,River St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1756,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1667,Manchester St,Temple St,Dead End,7,12:00:00.0000000,16:00:00.0000000,Even,0.1987,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1668,Manchester St,Temple St,Dead End,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1987,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1669,Manton Ter,Brainerd Rd,Brookline Town Line,4,12:00:00.0000000,16:00:00.0000000,Even,0.0223,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1670,Manton Ter,Brainerd Rd,Brookline Town Line,4,12:00:00.0000000,16:00:00.0000000,Odd,0.0223,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1671,Maple St,Pine St,Oak St,1T,00:01:00.0000000,07:00:00.0000000,,0.1027,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1672,Marbury Ter,Amory St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0710,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1673,Marbury Ter,Amory St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Even,0.0710,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1674,Playstead Rd,Savin Hill Ave,Springdale St,3,12:00:00.0000000,16:00:00.0000000,Even,0.0674,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1675,Prescott St,Princeton St,Bremen St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.1587,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1676,Pontiac St,Tremont St,Hillside St,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.1847,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1677,Marden Ave,Willowwood St,Dead End,7,08:00:00.0000000,12:00:00.0000000,Even,0.0536,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1678,Marden Ave,Willowwood St,Dead End,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0536,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1679,Marginal St,Orleans St,Jeffries St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.4989,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1680,Marginal St,Orleans St,Jeffries St,9,08:00:00.0000000,12:00:00.0000000,Even,0.4989,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1681,Marginal St,Orleans St,Dead End,9,08:00:00.0000000,12:00:00.0000000,Even,0.5936,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1682,Marginal St,Orleans St,Dead End,9,12:00:00.0000000,16:00:00.0000000,Odd,0.5936,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1683,Marginal Rd,Harrison Ave,Arlington St,1T,00:01:00.0000000,07:00:00.0000000,,0.3275,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1684,Marginal St,Lewis St,South Bremen St,9,08:00:00.0000000,12:00:00.0000000,Even,0.0519,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1685,Marginal St,Lewis St,South Bremen St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.0519,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1686,Marie St,Mount Ida Rd,Percival St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0636,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1687,Marie St,Mount Ida Rd,Percival St,3,08:00:00.0000000,12:00:00.0000000,Even,0.0636,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1688,Marine Rd,L St,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Even,0.1915,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1689,New England Ave,Talbot Ave,Norfolk St,7,08:00:00.0000000,12:00:00.0000000,Even,0.2737,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1690,Marine Rd,Columbia Rd,K St,5,09:00:00.0000000,13:00:00.0000000,Even,0.1299,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1691,Marine Rd,L St,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Odd,0.1915,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1692,Marine Rd,Columbia Rd,K St,5,09:00:00.0000000,13:00:00.0000000,Odd,0.1299,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1693,Marion St,Princeton St,Bremen St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.2981,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1694,Marion St,Princeton St,Bremen St,9,12:00:00.0000000,16:00:00.0000000,Even,0.2981,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1695,Marion St,Meridian St,Princeton St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.2871,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1696,Marion St,Meridian St,Princeton St,9,12:00:00.0000000,16:00:00.0000000,Even,0.2871,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1697,Market St,North Beacon St,Washington St,4,08:00:00.0000000,12:00:00.0000000,Even,0.5388,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1698,Market St,North Beacon St,Henshaw St,4,08:00:00.0000000,12:00:00.0000000,Even,0.4600,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1699,Market St,North Beacon St,Henshaw St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.3820,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1700,Market St,North Beacon St,Washington St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.5388,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1701,Marlborough St,Arlington St,Massachusetts Ave,1B,08:00:00.0000000,12:00:00.0000000,Even,0.9284,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1702,Marlborough St,Arlington St,Massachusetts Ave,1B,08:00:00.0000000,12:00:00.0000000,Odd,0.9284,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1703,Marmion St,Cornwall St,Germania St,2,08:00:00.0000000,12:00:00.0000000,Even,0.1667,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1704,Marmion St,Cornwall St,Germania St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.1667,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1705,Martha Rd,Charles St,Lomasney Way,1W,00:01:00.0000000,07:00:00.0000000,,0.1708,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1706,Martin Luther King Blvd,Washington St,Warren St,10R,05:00:00.0000000,07:00:00.0000000,Odd,0.5701,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
1707,Marvin St,Washington St,Shawmut Ave,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.0581,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1708,Pontiac St,Tremont St,Hillside St,10M,12:00:00.0000000,16:00:00.0000000,Even,0.1847,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1709,Marvin St,Washington St,Shawmut Ave,10R,12:00:00.0000000,16:00:00.0000000,Even,0.0581,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
